Full Name,Weight,Date,Location,Division,Sex,Class,Equipment,Lift,Record Type,Record Name
Standard,185,,,M50-59,F,110+,Multi-ply,D,Single Lift,National
Standard,82.5,,,M60-69,F,44,Multi-ply,S,Full Power,National
Standard,52.5,,,M60-69,F,44,Multi-ply,B,Full Power,National
Standard,72.5,,,M60-69,F,44,Multi-ply,D,Full Power,National
Standard,205,,,M60-69,F,44,Multi-ply,Total,Full Power,National
Standard,52.5,,,M60-69,F,44,Multi-ply,B,Single Lift,National
Standard,72.5,,,M60-69,F,44,Multi-ply,D,Single Lift,National
Standard,90,,,M60-69,F,48,Multi-ply,S,Full Power,National
Standard,57.5,,,M60-69,F,48,Multi-ply,B,Full Power,National
Standard,80,,,M60-69,F,48,Multi-ply,D,Full Power,National
Standard,225,,,M60-69,F,48,Multi-ply,Total,Full Power,National
Standard,57.5,,,M60-69,F,48,Multi-ply,B,Single Lift,National
Standard,80,,,M60-69,F,48,Multi-ply,D,Single Lift,National
Standard,105,,,M60-69,F,52,Multi-ply,S,Full Power,National
Standard,65,,,M60-69,F,52,Multi-ply,B,Full Power,National
Standard,92.5,,,M60-69,F,52,Multi-ply,D,Full Power,National
Standard,257.5,,,M60-69,F,52,Multi-ply,Total,Full Power,National
Standard,65,,,M60-69,F,52,Multi-ply,B,Single Lift,National
Standard,92.5,,,M60-69,F,52,Multi-ply,D,Single Lift,National
Standard,115,,,M60-69,F,56,Multi-ply,S,Full Power,National
Standard,72.5,,,M60-69,F,56,Multi-ply,B,Full Power,National
Standard,100,,,M60-69,F,56,Multi-ply,D,Full Power,National
Standard,282.5,,,M60-69,F,56,Multi-ply,Total,Full Power,National
Standard,72.5,,,M60-69,F,56,Multi-ply,B,Single Lift,National
Standard,100,,,M60-69,F,56,Multi-ply,D,Single Lift,National
Standard,125,,,M60-69,F,60,Multi-ply,S,Full Power,National
Standard,77.5,,,M60-69,F,60,Multi-ply,B,Full Power,National
Standard,110,,,M60-69,F,60,Multi-ply,D,Full Power,National
Standard,310,,,M60-69,F,60,Multi-ply,Total,Full Power,National
Standard,77.5,,,M60-69,F,60,Multi-ply,B,Single Lift,National
Standard,110,,,M60-69,F,60,Multi-ply,D,Single Lift,National
Standard,160,,,M60-69,F,67.5,Multi-ply,S,Full Power,National
Standard,100,,,M60-69,F,67.5,Multi-ply,B,Full Power,National
Standard,140,,,M60-69,F,67.5,Multi-ply,D,Full Power,National
Standard,400,,,M60-69,F,67.5,Multi-ply,Total,Full Power,National
Standard,100,,,M60-69,F,67.5,Multi-ply,B,Single Lift,National
Standard,140,,,M60-69,F,67.5,Multi-ply,D,Single Lift,National
Standard,140,,,M60-69,F,75,Multi-ply,S,Full Power,National
Standard,87.5,,,M60-69,F,75,Multi-ply,B,Full Power,National
Standard,122.5,,,M60-69,F,75,Multi-ply,D,Full Power,National
Standard,345,,,M60-69,F,75,Multi-ply,Total,Full Power,National
Standard,87.5,,,M60-69,F,75,Multi-ply,B,Single Lift,National
Standard,122.5,,,M60-69,F,75,Multi-ply,D,Single Lift,National
Standard,142.5,,,M60-69,F,82.5,Multi-ply,S,Full Power,National
Standard,90,,,M60-69,F,82.5,Multi-ply,B,Full Power,National
Standard,125,,,M60-69,F,82.5,Multi-ply,D,Full Power,National
Standard,352.5,,,M60-69,F,82.5,Multi-ply,Total,Full Power,National
Standard,90,,,M60-69,F,82.5,Multi-ply,B,Single Lift,National
Standard,125,,,M60-69,F,82.5,Multi-ply,D,Single Lift,National
Standard,147.5,,,M60-69,F,90,Multi-ply,S,Full Power,National
Standard,92.5,,,M60-69,F,90,Multi-ply,B,Full Power,National
Standard,130,,,M60-69,F,90,Multi-ply,D,Full Power,National
Standard,367.5,,,M60-69,F,90,Multi-ply,Total,Full Power,National
Standard,92.5,,,M60-69,F,90,Multi-ply,B,Single Lift,National
Standard,130,,,M60-69,F,90,Multi-ply,D,Single Lift,National
Standard,155,,,M60-69,F,100,Multi-ply,S,Full Power,National
Standard,97.5,,,M60-69,F,100,Multi-ply,B,Full Power,National
Standard,135,,,M60-69,F,100,Multi-ply,D,Full Power,National
Standard,385,,,M60-69,F,100,Multi-ply,Total,Full Power,National
Standard,80,,,M60-69,F,100,Multi-ply,B,Single Lift,National
Standard,140,,,M60-69,F,100,Multi-ply,D,Single Lift,National
Standard,162.5,,,M60-69,F,110,Multi-ply,S,Full Power,National
Standard,102.5,,,M60-69,F,110,Multi-ply,B,Full Power,National
Standard,142.5,,,M60-69,F,110,Multi-ply,D,Full Power,National
Standard,402.5,,,M60-69,F,110,Multi-ply,Total,Full Power,National
Standard,87.5,,,M60-69,F,110,Multi-ply,B,Single Lift,National
Standard,152.5,,,M60-69,F,110,Multi-ply,D,Single Lift,National
Standard,170,,,M60-69,F,110+,Multi-ply,S,Full Power,National
Standard,107.5,,,M60-69,F,110+,Multi-ply,B,Full Power,National
Standard,150,,,M60-69,F,110+,Multi-ply,D,Full Power,National
Standard,425,,,M60-69,F,110+,Multi-ply,Total,Full Power,National
Standard,92.5,,,M60-69,F,110+,Multi-ply,B,Single Lift,National
Standard,162.5,,,M60-69,F,110+,Multi-ply,D,Single Lift,National
Standard,90,,,M40-49DT,F,44,Multi-ply,S,Full Power,National
Standard,45,,,M40-49DT,F,44,Multi-ply,B,Full Power,National
Standard,80,,,M40-49DT,F,44,Multi-ply,D,Full Power,National
Standard,225,,,M40-49DT,F,44,Multi-ply,Total,Full Power,National
Standard,45,,,M40-49DT,F,44,Multi-ply,B,Single Lift,National
Standard,80,,,M40-49DT,F,44,Multi-ply,D,Single Lift,National
Standard,127.5,,,M40-49DT,F,48,Multi-ply,S,Full Power,National
Standard,65,,,M40-49DT,F,48,Multi-ply,B,Full Power,National
Standard,112.5,,,M40-49DT,F,48,Multi-ply,D,Full Power,National
Standard,315,,,M40-49DT,F,48,Multi-ply,Total,Full Power,National
Standard,65,,,M40-49DT,F,48,Multi-ply,B,Single Lift,National
Standard,112.5,,,M40-49DT,F,48,Multi-ply,D,Single Lift,National
Standard,142.5,,,M40-49DT,F,52,Multi-ply,S,Full Power,National
Standard,72.5,,,M40-49DT,F,52,Multi-ply,B,Full Power,National
Standard,125,,,M40-49DT,F,52,Multi-ply,D,Full Power,National
Standard,352.5,,,M40-49DT,F,52,Multi-ply,Total,Full Power,National
Standard,72.5,,,M40-49DT,F,52,Multi-ply,B,Single Lift,National
Standard,125,,,M40-49DT,F,52,Multi-ply,D,Single Lift,National
Standard,150,,,M40-49DT,F,56,Multi-ply,S,Full Power,National
Standard,75,,,M40-49DT,F,56,Multi-ply,B,Full Power,National
Standard,132.5,,,M40-49DT,F,56,Multi-ply,D,Full Power,National
Standard,372.5,,,M40-49DT,F,56,Multi-ply,Total,Full Power,National
Standard,75,,,M40-49DT,F,56,Multi-ply,B,Single Lift,National
Standard,132.5,,,M40-49DT,F,56,Multi-ply,D,Single Lift,National
Standard,157.5,,,M40-49DT,F,60,Multi-ply,S,Full Power,National
Standard,80,,,M40-49DT,F,60,Multi-ply,B,Full Power,National
Standard,137.5,,,M40-49DT,F,60,Multi-ply,D,Full Power,National
Standard,392.5,,,M40-49DT,F,60,Multi-ply,Total,Full Power,National
Standard,80,,,M40-49DT,F,60,Multi-ply,B,Single Lift,National
Standard,137.5,,,M40-49DT,F,60,Multi-ply,D,Single Lift,National
Standard,165,,,M40-49DT,F,67.5,Multi-ply,S,Full Power,National
Standard,82.5,,,M40-49DT,F,67.5,Multi-ply,B,Full Power,National
Standard,145,,,M40-49DT,F,67.5,Multi-ply,D,Full Power,National
Standard,410,,,M40-49DT,F,67.5,Multi-ply,Total,Full Power,National
Standard,82.5,,,M40-49DT,F,67.5,Multi-ply,B,Single Lift,National
Standard,145,,,M40-49DT,F,67.5,Multi-ply,D,Single Lift,National
Standard,170,,,M40-49DT,F,75,Multi-ply,S,Full Power,National
Standard,85,,,M40-49DT,F,75,Multi-ply,B,Full Power,National
Standard,150,,,M40-49DT,F,75,Multi-ply,D,Full Power,National
Standard,422.5,,,M40-49DT,F,75,Multi-ply,Total,Full Power,National
Standard,85,,,M40-49DT,F,75,Multi-ply,B,Single Lift,National
Standard,150,,,M40-49DT,F,75,Multi-ply,D,Single Lift,National
Standard,177.5,,,M40-49DT,F,82.5,Multi-ply,S,Full Power,National
Standard,90,,,M40-49DT,F,82.5,Multi-ply,B,Full Power,National
Standard,155,,,M40-49DT,F,82.5,Multi-ply,D,Full Power,National
Standard,440,,,M40-49DT,F,82.5,Multi-ply,Total,Full Power,National
Standard,90,,,M40-49DT,F,82.5,Multi-ply,B,Single Lift,National
Standard,155,,,M40-49DT,F,82.5,Multi-ply,D,Single Lift,National
Standard,170,,,M40-49DT,F,90,Multi-ply,S,Full Power,National
Standard,85,,,M40-49DT,F,90,Multi-ply,B,Full Power,National
Standard,147.5,,,M40-49DT,F,90,Multi-ply,D,Full Power,National
Standard,420,,,M40-49DT,F,90,Multi-ply,Total,Full Power,National
Standard,85,,,M40-49DT,F,90,Multi-ply,B,Single Lift,National
Standard,147.5,,,M40-49DT,F,90,Multi-ply,D,Single Lift,National
Standard,192.5,,,M40-49DT,F,100,Multi-ply,S,Full Power,National
Standard,120,,,M40-49DT,F,100,Multi-ply,B,Full Power,National
Standard,170,,,M40-49DT,F,100,Multi-ply,D,Full Power,National
Standard,480,,,M40-49DT,F,100,Multi-ply,Total,Full Power,National
Standard,100,,,M40-49DT,F,100,Multi-ply,B,Single Lift,National
Standard,172.5,,,M40-49DT,F,100,Multi-ply,D,Single Lift,National
Standard,202.5,,,M40-49DT,F,110,Multi-ply,S,Full Power,National
Standard,127.5,,,M40-49DT,F,110,Multi-ply,B,Full Power,National
Standard,177.5,,,M40-49DT,F,110,Multi-ply,D,Full Power,National
Standard,505,,,M40-49DT,F,110,Multi-ply,Total,Full Power,National
Standard,107.5,,,M40-49DT,F,110,Multi-ply,B,Single Lift,National
Standard,187.5,,,M40-49DT,F,110,Multi-ply,D,Single Lift,National
Standard,212.5,,,M40-49DT,F,110+,Multi-ply,S,Full Power,National
Standard,132.5,,,M40-49DT,F,110+,Multi-ply,B,Full Power,National
Standard,187.5,,,M40-49DT,F,110+,Multi-ply,D,Full Power,National
Standard,530,,,M40-49DT,F,110+,Multi-ply,Total,Full Power,National
Standard,117.5,,,M40-49DT,F,110+,Multi-ply,B,Single Lift,National
Standard,202.5,,,M40-49DT,F,110+,Multi-ply,D,Single Lift,National
Standard,80,,,M50-59DT,F,44,Multi-ply,S,Full Power,National
Standard,40,,,M50-59DT,F,44,Multi-ply,B,Full Power,National
Standard,70,,,M50-59DT,F,44,Multi-ply,D,Full Power,National
Standard,197.5,,,M50-59DT,F,44,Multi-ply,Total,Full Power,National
Standard,40,,,M50-59DT,F,44,Multi-ply,B,Single Lift,National
Standard,70,,,M50-59DT,F,44,Multi-ply,D,Single Lift,National
Standard,112.5,,,M50-59DT,F,48,Multi-ply,S,Full Power,National
Standard,57.5,,,M50-59DT,F,48,Multi-ply,B,Full Power,National
Standard,97.5,,,M50-59DT,F,48,Multi-ply,D,Full Power,National
Standard,277.5,,,M50-59DT,F,48,Multi-ply,Total,Full Power,National
Standard,57.5,,,M50-59DT,F,48,Multi-ply,B,Single Lift,National
Standard,97.5,,,M50-59DT,F,48,Multi-ply,D,Single Lift,National
Standard,125,,,M50-59DT,F,52,Multi-ply,S,Full Power,National
Standard,62.5,,,M50-59DT,F,52,Multi-ply,B,Full Power,National
Standard,110,,,M50-59DT,F,52,Multi-ply,D,Full Power,National
Standard,310,,,M50-59DT,F,52,Multi-ply,Total,Full Power,National
Standard,62.5,,,M50-59DT,F,52,Multi-ply,B,Single Lift,National
Standard,110,,,M50-59DT,F,52,Multi-ply,D,Single Lift,National
Standard,132.5,,,M50-59DT,F,56,Multi-ply,S,Full Power,National
Standard,67.5,,,M50-59DT,F,56,Multi-ply,B,Full Power,National
Standard,115,,,M50-59DT,F,56,Multi-ply,D,Full Power,National
Standard,327.5,,,M50-59DT,F,56,Multi-ply,Total,Full Power,National
Standard,67.5,,,M50-59DT,F,56,Multi-ply,B,Single Lift,National
Standard,115,,,M50-59DT,F,56,Multi-ply,D,Single Lift,National
Standard,140,,,M50-59DT,F,60,Multi-ply,S,Full Power,National
Standard,70,,,M50-59DT,F,60,Multi-ply,B,Full Power,National
Standard,122.5,,,M50-59DT,F,60,Multi-ply,D,Full Power,National
Standard,345,,,M50-59DT,F,60,Multi-ply,Total,Full Power,National
Standard,70,,,M50-59DT,F,60,Multi-ply,B,Single Lift,National
Standard,122.5,,,M50-59DT,F,60,Multi-ply,D,Single Lift,National
Standard,145,,,M50-59DT,F,67.5,Multi-ply,S,Full Power,National
Standard,72.5,,,M50-59DT,F,67.5,Multi-ply,B,Full Power,National
Standard,127.5,,,M50-59DT,F,67.5,Multi-ply,D,Full Power,National
Standard,360,,,M50-59DT,F,67.5,Multi-ply,Total,Full Power,National
Standard,72.5,,,M50-59DT,F,67.5,Multi-ply,B,Single Lift,National
Standard,127.5,,,M50-59DT,F,67.5,Multi-ply,D,Single Lift,National
Standard,150,,,M50-59DT,F,75,Multi-ply,S,Full Power,National
Michelle Franklin,80,27/04/2025,East Midlands,M50-59DT,F,75,Multi-ply,B,Full Power,National
Michelle Franklin,140,27/04/2025,East Midlands,M50-59DT,F,75,Multi-ply,D,Full Power,National
Standard,370,,,M50-59DT,F,75,Multi-ply,Total,Full Power,National
Standard,75,,,M50-59DT,F,75,Multi-ply,B,Single Lift,National
Standard,130,,,M50-59DT,F,75,Multi-ply,D,Single Lift,National
Standard,155,,,M50-59DT,F,82.5,Multi-ply,S,Full Power,National
Standard,77.5,,,M50-59DT,F,82.5,Multi-ply,B,Full Power,National
Standard,135,,,M50-59DT,F,82.5,Multi-ply,D,Full Power,National
Standard,385,,,M50-59DT,F,82.5,Multi-ply,Total,Full Power,National
Standard,77.5,,,M50-59DT,F,82.5,Multi-ply,B,Single Lift,National
Standard,135,,,M50-59DT,F,82.5,Multi-ply,D,Single Lift,National
Standard,170,,,M50-59DT,F,90,Multi-ply,S,Full Power,National
Standard,85,,,M50-59DT,F,90,Multi-ply,B,Full Power,National
Standard,147.5,,,M50-59DT,F,90,Multi-ply,D,Full Power,National
Standard,420,,,M50-59DT,F,90,Multi-ply,Total,Full Power,National
Standard,85,,,M50-59DT,F,90,Multi-ply,B,Single Lift,National
Standard,147.5,,,M50-59DT,F,90,Multi-ply,D,Single Lift,National
Standard,170,,,M50-59DT,F,100,Multi-ply,S,Full Power,National
Standard,105,,,M50-59DT,F,100,Multi-ply,B,Full Power,National
Standard,147.5,,,M50-59DT,F,100,Multi-ply,D,Full Power,National
Standard,420,,,M50-59DT,F,100,Multi-ply,Total,Full Power,National
Standard,87.5,,,M50-59DT,F,100,Multi-ply,B,Single Lift,National
Standard,152.5,,,M50-59DT,F,100,Multi-ply,D,Single Lift,National
Standard,177.5,,,M50-59DT,F,110,Multi-ply,S,Full Power,National
Standard,112.5,,,M50-59DT,F,110,Multi-ply,B,Full Power,National
Standard,155,,,M50-59DT,F,110,Multi-ply,D,Full Power,National
Standard,442.5,,,M50-59DT,F,110,Multi-ply,Total,Full Power,National
Standard,95,,,M50-59DT,F,110,Multi-ply,B,Single Lift,National
Standard,165,,,M50-59DT,F,110,Multi-ply,D,Single Lift,National
Standard,187.5,,,M50-59DT,F,110+,Multi-ply,S,Full Power,National
Standard,117.5,,,M50-59DT,F,110+,Multi-ply,B,Full Power,National
Standard,165,,,M50-59DT,F,110+,Multi-ply,D,Full Power,National
Standard,465,,,M50-59DT,F,110+,Multi-ply,Total,Full Power,National
Standard,102.5,,,M50-59DT,F,110+,Multi-ply,B,Single Lift,National
Standard,180,,,M50-59DT,F,110+,Multi-ply,D,Single Lift,National
Standard,70,,,M60-69DT,F,44,Multi-ply,S,Full Power,National
Standard,35,,,M60-69DT,F,44,Multi-ply,B,Full Power,National
Standard,62.5,,,M60-69DT,F,44,Multi-ply,D,Full Power,National
Standard,175,,,M60-69DT,F,44,Multi-ply,Total,Full Power,National
Standard,35,,,M60-69DT,F,44,Multi-ply,B,Single Lift,National
Standard,62.5,,,M60-69DT,F,44,Multi-ply,D,Single Lift,National
Standard,100,,,M60-69DT,F,48,Multi-ply,S,Full Power,National
Standard,50,,,M60-69DT,F,48,Multi-ply,B,Full Power,National
Standard,87.5,,,M60-69DT,F,48,Multi-ply,D,Full Power,National
Standard,245,,,M60-69DT,F,48,Multi-ply,Total,Full Power,National
Standard,50,,,M60-69DT,F,48,Multi-ply,B,Single Lift,National
Standard,87.5,,,M60-69DT,F,48,Multi-ply,D,Single Lift,National
Standard,110,,,M60-69DT,F,52,Multi-ply,S,Full Power,National
Standard,55,,,M60-69DT,F,52,Multi-ply,B,Full Power,National
Standard,97.5,,,M60-69DT,F,52,Multi-ply,D,Full Power,National
Standard,272.5,,,M60-69DT,F,52,Multi-ply,Total,Full Power,National
Standard,55,,,M60-69DT,F,52,Multi-ply,B,Single Lift,National
Standard,97.5,,,M60-69DT,F,52,Multi-ply,D,Single Lift,National
Standard,115,,,M60-69DT,F,56,Multi-ply,S,Full Power,National
Standard,57.5,,,M60-69DT,F,56,Multi-ply,B,Full Power,National
Standard,102.5,,,M60-69DT,F,56,Multi-ply,D,Full Power,National
Standard,287.5,,,M60-69DT,F,56,Multi-ply,Total,Full Power,National
Standard,57.5,,,M60-69DT,F,56,Multi-ply,B,Single Lift,National
Standard,102.5,,,M60-69DT,F,56,Multi-ply,D,Single Lift,National
Standard,122.5,,,M60-69DT,F,60,Multi-ply,S,Full Power,National
Standard,62.5,,,M60-69DT,F,60,Multi-ply,B,Full Power,National
Standard,107.5,,,M60-69DT,F,60,Multi-ply,D,Full Power,National
Standard,302.5,,,M60-69DT,F,60,Multi-ply,Total,Full Power,National
Standard,62.5,,,M60-69DT,F,60,Multi-ply,B,Single Lift,National
Standard,107.5,,,M60-69DT,F,60,Multi-ply,D,Single Lift,National
Standard,127.5,,,M60-69DT,F,67.5,Multi-ply,S,Full Power,National
Standard,65,,,M60-69DT,F,67.5,Multi-ply,B,Full Power,National
Standard,112.5,,,M60-69DT,F,67.5,Multi-ply,D,Full Power,National
Standard,315,,,M60-69DT,F,67.5,Multi-ply,Total,Full Power,National
Standard,65,,,M60-69DT,F,67.5,Multi-ply,B,Single Lift,National
Standard,112.5,,,M60-69DT,F,67.5,Multi-ply,D,Single Lift,National
Standard,130,,,M60-69DT,F,75,Multi-ply,S,Full Power,National
Standard,65,,,M60-69DT,F,75,Multi-ply,B,Full Power,National
Standard,115,,,M60-69DT,F,75,Multi-ply,D,Full Power,National
Standard,325,,,M60-69DT,F,75,Multi-ply,Total,Full Power,National
Michelle Franklin,75,17/05/2026,World Cup UK,M60-69DT,F,75,Multi-ply,B,Single Lift,National
Michelle Franklin,135,17/05/2026,World Cup UK,M60-69DT,F,75,Multi-ply,D,Single Lift,National
Standard,135,,,M60-69DT,F,82.5,Multi-ply,S,Full Power,National
Standard,67.5,,,M60-69DT,F,82.5,Multi-ply,B,Full Power,National
Standard,120,,,M60-69DT,F,82.5,Multi-ply,D,Full Power,National
Standard,337.5,,,M60-69DT,F,82.5,Multi-ply,Total,Full Power,National
Standard,67.5,,,M60-69DT,F,82.5,Multi-ply,B,Single Lift,National
Standard,120,,,M60-69DT,F,82.5,Multi-ply,D,Single Lift,National
Standard,170,,,M60-69DT,F,90,Multi-ply,S,Full Power,National
Standard,85,,,M60-69DT,F,90,Multi-ply,B,Full Power,National
Standard,147.5,,,M60-69DT,F,90,Multi-ply,D,Full Power,National
Standard,420,,,M60-69DT,F,90,Multi-ply,Total,Full Power,National
Standard,85,,,M60-69DT,F,90,Multi-ply,B,Single Lift,National
Standard,147.5,,,M60-69DT,F,90,Multi-ply,D,Single Lift,National
Standard,147.5,,,M60-69DT,F,100,Multi-ply,S,Full Power,National
Standard,92.5,,,M60-69DT,F,100,Multi-ply,B,Full Power,National
Standard,130,,,M60-69DT,F,100,Multi-ply,D,Full Power,National
Standard,367.5,,,M60-69DT,F,100,Multi-ply,Total,Full Power,National
Standard,77.5,,,M60-69DT,F,100,Multi-ply,B,Single Lift,National
Standard,135,,,M60-69DT,F,100,Multi-ply,D,Single Lift,National
Standard,155,,,M60-69DT,F,110,Multi-ply,S,Full Power,National
Standard,97.5,,,M60-69DT,F,110,Multi-ply,B,Full Power,National
Standard,137.5,,,M60-69DT,F,110,Multi-ply,D,Full Power,National
Standard,387.5,,,M60-69DT,F,110,Multi-ply,Total,Full Power,National
Standard,82.5,,,M60-69DT,F,110,Multi-ply,B,Single Lift,National
Standard,145,,,M60-69DT,F,110,Multi-ply,D,Single Lift,National
Standard,165,,,M60-69DT,F,110+,Multi-ply,S,Full Power,National
Standard,102.5,,,M60-69DT,F,110+,Multi-ply,B,Full Power,National
Standard,145,,,M60-69DT,F,110+,Multi-ply,D,Full Power,National
Standard,407.5,,,M60-69DT,F,110+,Multi-ply,Total,Full Power,National
Standard,90,,,M60-69DT,F,110+,Multi-ply,B,Single Lift,National
Standard,157.5,,,M60-69DT,F,110+,Multi-ply,D,Single Lift,National
Standard,75,,,M70-79,F,44,Multi-ply,S,Full Power,National
Standard,47.5,,,M70-79,F,44,Multi-ply,B,Full Power,National
Standard,67.5,,,M70-79,F,44,Multi-ply,D,Full Power,National
Standard,185,,,M70-79,F,44,Multi-ply,Total,Full Power,National
Standard,47.5,,,M70-79,F,44,Multi-ply,B,Single Lift,National
Standard,67.5,,,M70-79,F,44,Multi-ply,D,Single Lift,National
Standard,82.5,,,M70-79,F,48,Multi-ply,S,Full Power,National
Standard,52.5,,,M70-79,F,48,Multi-ply,B,Full Power,National
Standard,72.5,,,M70-79,F,48,Multi-ply,D,Full Power,National
Standard,202.5,,,M70-79,F,48,Multi-ply,Total,Full Power,National
Standard,52.5,,,M70-79,F,48,Multi-ply,B,Single Lift,National
Standard,72.5,,,M70-79,F,48,Multi-ply,D,Single Lift,National
Standard,95,,,M70-79,F,52,Multi-ply,S,Full Power,National
Standard,60,,,M70-79,F,52,Multi-ply,B,Full Power,National
Standard,85,,,M70-79,F,52,Multi-ply,D,Full Power,National
Standard,232.5,,,M70-79,F,52,Multi-ply,Total,Full Power,National
Standard,60,,,M70-79,F,52,Multi-ply,B,Single Lift,National
Standard,85,,,M70-79,F,52,Multi-ply,D,Single Lift,National
Standard,105,,,M70-79,F,56,Multi-ply,S,Full Power,National
Standard,67.5,,,M70-79,F,56,Multi-ply,B,Full Power,National
Standard,90,,,M70-79,F,56,Multi-ply,D,Full Power,National
Standard,255,,,M70-79,F,56,Multi-ply,Total,Full Power,National
Standard,67.5,,,M70-79,F,56,Multi-ply,B,Single Lift,National
Standard,90,,,M70-79,F,56,Multi-ply,D,Single Lift,National
Standard,112.5,,,M70-79,F,60,Multi-ply,S,Full Power,National
Standard,70,,,M70-79,F,60,Multi-ply,B,Full Power,National
Standard,100,,,M70-79,F,60,Multi-ply,D,Full Power,National
Standard,280,,,M70-79,F,60,Multi-ply,Total,Full Power,National
Standard,70,,,M70-79,F,60,Multi-ply,B,Single Lift,National
Standard,100,,,M70-79,F,60,Multi-ply,D,Single Lift,National
Standard,145,,,M70-79,F,67.5,Multi-ply,S,Full Power,National
Standard,90,,,M70-79,F,67.5,Multi-ply,B,Full Power,National
Standard,127.5,,,M70-79,F,67.5,Multi-ply,D,Full Power,National
Standard,360,,,M70-79,F,67.5,Multi-ply,Total,Full Power,National
Standard,90,,,M70-79,F,67.5,Multi-ply,B,Single Lift,National
Standard,127.5,,,M70-79,F,67.5,Multi-ply,D,Single Lift,National
Standard,127.5,,,M70-79,F,75,Multi-ply,S,Full Power,National
Standard,80,,,M70-79,F,75,Multi-ply,B,Full Power,National
Standard,112.5,,,M70-79,F,75,Multi-ply,D,Full Power,National
